DateTime,Reading
2012-05-23 18:54:01,33.455
2012-05-23 18:56:01,33.018
2012-05-23 18:58:01,32.644
2012-05-23 19:00:01,32.582
2012-05-23 19:02:01,32.706
2012-05-23 19:04:01,33.143
2012-05-23 19:06:01,33.642
2012-05-23 19:08:01,34.14
2012-05-23 19:10:01,34.514
2012-05-23 19:12:01,34.639
2012-05-23 19:14:01,34.514
2012-05-23 19:16:01,34.202
2012-05-23 19:18:01,33.766
2012-05-23 19:20:01,33.33
2012-05-23 19:22:01,33.33
2012-05-23 19:24:01,33.642
2012-05-23 19:26:01,33.953
2012-05-23 19:28:01,33.891
2012-05-23 19:30:01,33.642
2012-05-23 19:32:01,33.579
2012-05-23 19:34:01,33.829
2012-05-23 19:36:01,34.14
2012-05-23 19:38:01,34.016
2012-05-23 19:40:01,33.766
2012-05-23 19:42:01,33.517
2012-05-23 19:44:01,33.517
2012-05-23 19:46:01,33.267
2012-05-23 19:48:01,33.392
2012-05-23 19:50:01,33.392
2012-05-23 19:52:01,33.143
2012-05-23 19:54:01,32.831
2012-05-23 19:56:01,32.395
2012-05-23 19:58:01,32.02
2012-05-23 20:00:01,32.02
2012-05-23 20:02:01,32.145
2012-05-23 20:04:01,32.083
2012-05-23 20:06:01,31.771
2012-05-23 20:08:01,31.272
2012-05-23 20:10:01,30.648
2012-05-23 20:12:01,30.024
2012-05-23 20:14:01,29.4
2012-05-23 20:16:01,29.15
2012-05-23 20:18:01,29.525
2012-05-23 20:20:01,30.211
2012-05-23 20:22:01,30.898
2012-05-23 20:24:01,31.584
2012-05-23 20:26:01,32.27
2012-05-23 20:28:01,32.831
2012-05-23 20:30:01,33.267
2012-05-23 20:32:01,33.642
2012-05-23 20:34:01,33.953
2012-05-23 20:36:01,34.14
2012-05-23 20:38:01,34.265
2012-05-23 20:40:01,34.327
2012-05-23 20:42:01,34.265
2012-05-23 20:44:01,34.14
2012-05-23 20:46:01,33.953
2012-05-23 20:48:01,33.829
2012-05-23 20:50:01,33.704
2012-05-23 20:52:01,33.642
2012-05-23 20:54:01,33.642
2012-05-23 20:56:01,33.579
2012-05-23 20:58:01,33.455
2012-05-23 21:00:01,33.392
2012-05-23 21:02:01,33.267
2012-05-23 21:04:01,33.205
